event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,assisted,x_distance,y_distance,distance,angle
shot,b4bd611a-e184-48cb-be59-d3026924493f,2805,2,00:12:20.161,57,20,92,Barcelona,From Free Kick,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,0.075623,,0.23195654,3b90a9b9-aad3-4c9b-843e-671558b442ef,foot,Open Play,Saved,Normal,,,,True,,,116.8,49.1,117.8,47.3,0.2,1,3.200000000000003,9.100000000000001,9.64624279188535,70.6258602313424
shot,2dd05dc7-32d9-4ce7-bd28-5f2d3032c612,3164,2,00:20:54.209,65,54,109,Barcelona,Regular Play,,Barcelona,Arturo Erasmo Vidal Pardo,Right Center Midfield,0.612738,,0.05784115,0373cac3-64cb-43ac-ac08-519d98708925,foot,Open Play,Saved,Normal,True,,,,,,100.1,42.7,116.6,41.8,0.4,1,19.900000000000006,2.700000000000003,20.082330542046165,7.726617619097236
shot,aa572759-abf2-4a8e-ac74-f84702a41604,3183,2,00:21:08.773,66,8,111,Barcelona,From Counter,,Barcelona,Jordi Alba Ramos,Left Back,0.439303,,0.2469172,e3a8e6bf-a369-4d8c-aa03-8e6b409c1067,foot,Open Play,Saved,Normal,,,,,,,111.5,28.7,117.6,35.4,0.4,1,8.5,11.3,14.140014144264496,53.0490617016745
shot,4c20ad8d-b12f-46f8-85b2-46c73d407d15,3554,2,00:30:52.578,75,52,131,Villarreal,From Counter,,Villarreal,Samuel Chimerenka Chukwueze,Right Wing,0.619535,,0.025872618,21f026f4-5d45-4fae-988a-ee649f7136c3,foot,Open Play,Saved,Normal,,,,,,,104.6,54.8,116.1,41.9,0.2,1,15.400000000000006,14.799999999999997,21.358838919754042,43.8618229925118
shot,b8fe4ce4-e6eb-46a1-8cba-aad6d3e4fe65,3684,2,00:35:29.265,80,29,147,Barcelona,Regular Play,,Barcelona,Martin Braithwaite Christensen,Center Forward,0.326596,True,0.36774877,1d4df501-0e5d-4c98-beb5-37c5a36be643,foot,Open Play,Saved,Normal,,,,,,,109.5,44.4,110.3,44.1,0.2,1,10.5,4.399999999999999,11.384638773364747,22.736004882581447
shot,f0840747-cf06-4db0-816a-e8dfe069df91,3903,2,00:40:58.390,85,58,167,Barcelona,From Free Kick,,Barcelona,Anssumane Fati,Left Wing,0.183159,,0.05325963,8b53c658-b31b-4609-9c7a-33d4f3c4ddb7,foot,Open Play,Goal,Normal,,,,,,True,103.4,30.0,120.0,37.3,0.1,1,16.599999999999994,10.0,19.379370474811605,31.065164885498657
shot,21c1cb56-7ab0-4370-a2df-ecf816425fd8,3926,2,00:42:37.301,87,37,170,Villarreal,From Throw In,,Villarreal,Mario Gaspar Pérez Martínez,Right Back,0.73813,,0.014170674,d4b32aec-bf02-4f57-8966-07c488aecb85,foot,Open Play,Off T,Normal,,,,,,,89.5,52.5,120.0,45.3,4.8,1,30.5,12.5,32.96209944769902,22.285587646832763
shot,707a1707-559e-47ba-bb21-27085e6b019d,4118,2,00:45:39.704,90,39,175,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.220836,,0.28990677,fadd81fb-68d2-409f-8ae6-6d9a013951d0,foot,Open Play,Saved,Normal,,,,True,,,114.4,51.1,117.4,45.6,1.3,1,5.599999999999994,11.100000000000001,12.43261838873855,63.22884978553791
shot,12fe3594-d5ad-4be1-bbe6-e2a028e716c8,4151,2,00:47:02.350,92,2,176,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.161073,,0.14116405,,foot,Free Kick,Post,Normal,,,,,,,96.7,38.3,120.0,36.6,2.8,0,23.299999999999997,1.7000000000000028,23.361934851377356,4.172984476079514
shot,9c360fe7-e77c-45a1-bf96-9827953b1011,4154,2,00:47:05.960,92,5,176,Barcelona,From Free Kick,,Barcelona,Martin Braithwaite Christensen,Center Forward,0.62128,,0.67545223,,head,Open Play,Saved,Normal,,,,True,True,,114.9,40.8,119.2,41.3,1.8,0,5.099999999999994,0.7999999999999972,5.1623637996561165,8.914926957147845
shot,b52a5a82-41f7-4234-a158-7755139fdacf,4172,2,00:47:40.728,92,40,177,Barcelona,From Corner,,Barcelona,Sergi Roberto Carnicer,Right Back,0.803426,True,0.10168061,8ffd1c06-1545-4af8-acf0-ea463a91aa28,foot,Open Play,Off T,Half Volley,True,,,,,,112.2,50.3,120.0,26.4,3.9,1,7.799999999999997,10.299999999999997,12.920139318134302,52.86402479549955
shot,cc1a9f88-b3c1-41e4-8905-ed77c0401cab,4194,2,00:48:49.733,93,49,179,Villarreal,From Corner,,Villarreal,Samuel Chimerenka Chukwueze,Right Wing,0.85368,,0.019090295,,foot,Open Play,Off T,Half Volley,True,,,,,,97.8,24.2,120.0,35.4,5.4,0,22.200000000000003,15.8,27.248486196484386,35.4399035191137
shot,2f4f07f7-0bdd-49d1-a7c8-4b5e822150a8,4228,2,00:49:44.668,94,44,182,Villarreal,From Throw In,,Villarreal,Manuel Trigueros Muñoz,Center Attacking Midfield,0.576759,,0.034440536,,foot,Open Play,Blocked,Normal,True,,,,,,98.1,28.2,108.7,38.3,,0,21.900000000000006,11.8,24.876695922087407,28.316354943272213
shot,b1653192-7b52-4d7d-b484-7c940d29e3c9,312,1,00:06:10.056,6,10,18,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.723679,,0.048444156,baeb9aa4-3c35-408b-bb6e-bc9f7ccf7bae,foot,Open Play,Saved,Normal,,,,,,,100.1,41.5,117.5,41.1,0.3,1,19.900000000000006,1.5,19.956452590578323,4.310625824820528
shot,432ed365-0243-4474-82f1-97aa1174d7d4,613,1,00:14:32.251,14,32,29,Barcelona,Regular Play,,Barcelona,Sergi Roberto Carnicer,Right Back,0.731015,,0.038467605,db3f42c5-2201-40dd-8aea-799069d54d71,head,Open Play,Wayward,Normal,,,,,,,111.6,49.0,106.1,0.1,,1,8.400000000000006,9.0,12.31097071720992,46.97493401088196
shot,fc5ea1d1-cc35-4dee-b204-00f8360cef80,682,1,00:16:14.103,16,14,31,Levante,From Free Kick,,Levante,José Ángel Gómez Campaña,Right Midfield,0.068285,,0.1293359,,foot,Open Play,Blocked,Half Volley,,,,,,,111.0,38.3,112.1,38.4,,0,9.0,1.7000000000000028,9.159148432032316,10.696510735778133
shot,a1d7807e-60e1-47fe-83da-e27f583078d8,688,1,00:16:59.891,16,59,32,Levante,From Corner,,Levante,José Ángel Gómez Campaña,Right Midfield,0.751787,,0.025774367,e7e8210d-b559-48a4-8ef0-e5486f347570,head,Open Play,Off T,Normal,,,,,,,115.5,29.7,120.0,31.7,3.0,1,4.5,10.3,11.240106761058811,66.39981013208224
shot,c11b5dc8-0001-4362-869c-47f61ca54282,731,1,00:17:45.985,17,45,34,Levante,Regular Play,,Levante,José Ángel Gómez Campaña,Right Midfield,0.203669,,0.024778437,,foot,Open Play,Blocked,Normal,,,,,,,112.4,18.7,113.3,24.5,,0,7.599999999999994,21.3,22.615260334561704,70.36321811262589
shot,95510800-7ce4-4b0d-9c91-841ed80ecf78,752,1,00:18:43.138,18,43,35,Levante,From Corner,,Levante,Borja Mayoral Moya,Left Center Forward,0.117871,,0.03266349,e317a732-6422-42fe-89f1-16a78998f1e6,foot,Open Play,Blocked,Half Volley,,,,,,,107.3,28.1,110.3,29.8,,1,12.700000000000003,11.899999999999999,17.40402252354323,43.13737905069331
shot,71837c00-51c1-4662-9813-fd596758de8a,1221,1,00:30:36.441,30,36,56,Barcelona,From Counter,,Barcelona,Antoine Griezmann,Left Wing,0.323967,,0.1737671,32f7c511-3e54-4257-bbe0-053391c2b6fa,foot,Open Play,Saved,Normal,,,,True,,,110.9,50.9,116.6,44.0,0.3,1,9.099999999999994,10.899999999999999,14.199295757184576,50.142764557884256
shot,d30db613-31b1-4eba-8cd6-94830e9ba36d,1483,1,00:37:33.134,37,33,68,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.427845,,0.76,,foot,Penalty,Goal,Normal,,,,True,,,108.2,39.9,120.0,42.4,2.0,0,11.799999999999997,0.10000000000000142,11.800423721205943,0.48554583000814067
shot,0fe63b9c-773e-42a7-bedb-861fc78eb53c,1702,1,00:42:41.465,42,41,78,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.243776,True,0.57203263,,foot,Open Play,Saved,Normal,,,,,,,114.2,39.0,117.2,39.2,0.2,0,5.799999999999997,1.0,5.885575587824862,9.782407031807292
shot,e19443a7-0560-4862-9a20-8cc80bc6bd40,1705,1,00:42:42.398,42,42,78,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.013308,,0.42695585,,foot,Open Play,Saved,Normal,True,,,,,,114.5,40.3,115.4,39.9,0.3,0,5.5,0.29999999999999716,5.508175741568165,3.122130462115679
shot,2ec2181d-7b0b-4ca0-8a3e-1dca16b62824,2623,2,00:15:01.316,60,1,116,Levante,Regular Play,,Levante,José Ángel Gómez Campaña,Right Midfield,0.522397,,0.20573013,554fb227-75f5-4983-8370-39804a350b69,foot,Open Play,Goal,Normal,True,,,,,,105.3,39.6,120.0,37.4,1.0,1,14.700000000000003,0.3999999999999986,14.705441169852746,1.5586842062108173
shot,a6bf056c-1e88-4ace-a884-3d1e926517c1,2666,2,00:17:24.967,62,24,119,Levante,Regular Play,,Levante,Borja Mayoral Moya,Left Center Forward,1.062513,,0.03838955,be097052-6215-423a-9a25-8790d4995d13,foot,Open Play,Goal,Normal,,,,,,,96.7,39.2,120.0,37.1,0.5,1,23.299999999999997,0.7999999999999972,23.313729860320503,1.966464568295752
shot,019a5e62-7e6a-4425-ac06-1fbf9a48f8f5,2761,2,00:22:29.908,67,29,125,Levante,From Free Kick,,Levante,Nemanja Radoja,Right Defensive Midfield,0.407342,,0.078704804,,foot,Open Play,Goal,Volley,True,,,,,True,102.0,45.4,120.0,40.5,1.6,0,18.0,5.399999999999999,18.79255171603899,16.69924423399362
shot,0c573e52-285e-4de4-9b4c-0b747147a67a,2880,2,00:25:40.952,70,40,130,Levante,Regular Play,,Levante,Rubén Rochina Naixes,Right Midfield,0.812584,,0.041488472,3669e1b0-63f5-4f84-9822-2189e6f70b36,foot,Open Play,Off T,Normal,True,,,,,,100.3,30.8,120.0,41.8,4.5,1,19.700000000000003,9.2,21.742354978244652,25.03281339419855
shot,3f5f7cf8-811c-4959-99e6-63b9224ad039,3273,2,00:34:30.828,79,30,147,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Attacking Midfield,0.435324,,0.033335473,95f8dd49-5cd7-4881-bda9-e5b745f357ac,foot,Open Play,Blocked,Normal,,,,,,,97.6,53.7,109.2,46.5,,1,22.400000000000006,13.700000000000003,26.257379914987716,31.45025374519529
shot,e829fd9e-c8e3-41cc-928b-7b668dad2093,3480,2,00:41:00.766,86,0,158,Barcelona,From Free Kick,,Barcelona,Anssumane Fati,Left Wing,1.078326,,0.02541762,84e809df-7384-4555-8c54-279e6911bc4c,foot,Open Play,Off T,Normal,,,,,,,105.3,24.1,119.9,46.1,1.2,1,14.700000000000003,15.899999999999999,21.654098919142307,47.245742565895064
shot,de27fc48-44fc-44ca-8975-7d90addaf4d1,3663,2,00:46:00.843,91,0,166,Barcelona,From Throw In,,Barcelona,Anssumane Fati,Left Wing,0.499932,,0.22959863,896ffab0-5ba5-42f0-8527-5ffa05266126,head,Open Play,Saved,Normal,,,,,,,113.5,35.3,118.1,39.4,1.1,1,6.5,4.700000000000003,8.021221852062192,35.86982351772133
shot,107b0b2f-6b57-4017-8ec9-cb021b50edce,3712,2,00:47:30.375,92,30,170,Levante,Regular Play,,Levante,Gonzalo Julián Melero Manzanares,Left Defensive Midfield,0.644208,,0.2995308,9764d635-af34-49a7-a711-b92067e134b3,foot,Open Play,Off T,Normal,,,,,,,103.5,42.6,120.0,45.5,0.5,1,16.5,2.6000000000000014,16.70359242797788,8.954794128851255
shot,998a2885-6dd0-45c4-8b19-788b6f8913e9,3800,2,00:48:59.346,93,59,174,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Attacking Midfield,0.263751,,0.04204136,ae554d22-0a00-48ca-b118-ee7a36c4f002,foot,Open Play,Blocked,Normal,,,,,,,97.5,48.7,102.0,44.3,,1,22.5,8.700000000000003,24.12343259156955,21.139824808657668
shot,049a38af-a8a0-47e4-8617-fff776da00a8,100,1,00:01:44.407,1,44,7,Barcelona,Regular Play,,Leganés,Martin Braithwaite Christensen,Left Wing,1.101416,,0.019135293,,foot,Open Play,Off T,Normal,,,,,,,101.1,20.8,120.0,41.8,6.9,0,18.900000000000006,19.2,26.941603515752362,45.45113854678728
shot,db07cfc8-d18b-4a90-8688-2ae117e699ff,444,1,00:10:00.274,10,0,18,Leganés,Regular Play,,Leganés,Roque Mesa Quevedo,Right Defensive Midfield,1.457593,,0.019653028,c509d26d-5922-4a2c-a6e7-2c48ba73fe2f,foot,Open Play,Off T,Normal,,,,,,,93.4,35.2,120.0,33.7,0.3,1,26.599999999999994,4.799999999999997,27.029613389761973,10.22900828735952
shot,71935138-aef6-4047-8776-20ebd15cb1f0,492,1,00:11:12.742,11,12,20,Leganés,Regular Play,,Leganés,Youssef En-Nesyri,Center Forward,0.834409,,0.04253963,868482ce-c18e-40b9-9b5b-59b7c6bd6f35,foot,Open Play,Goal,Normal,,,,,,,106.5,53.5,120.0,37.9,2.1,1,13.5,13.5,19.091883092036785,45.0
shot,7978e7dd-c5d1-4281-8eaa-f8a3e5eccad9,640,1,00:15:02.719,15,2,24,Leganés,From Free Kick,,Leganés,Óscar Rodríguez Arnaiz,Right Wing,0.53119,,0.05359287,,foot,Open Play,Off T,Half Volley,True,,,,,,109.1,25.4,120.0,35.2,0.1,0,10.900000000000006,14.600000000000001,18.220043907740735,53.25588871521673
shot,79626959-020a-423f-a80a-51eb1e2b4cab,711,1,00:17:07.757,17,7,27,Barcelona,From Free Kick,,Barcelona,Antoine Griezmann,Left Wing,0.070152,,0.012392606,06f2b37d-f72a-4aa2-8648-fe3c4434dcef,foot,Open Play,Blocked,Normal,,,,,,,94.2,20.2,99.4,23.4,,1,25.799999999999997,19.8,32.52199255888237,37.504142360270144
shot,0af7934b-0893-49dd-bf64-708ebe05c696,978,1,00:23:25.929,23,25,39,Barcelona,From Goal Kick,,Barcelona,Ousmane Dembélé,Left Wing,0.218648,,0.015646998,990004bf-76a3-46cf-a64d-6e3089e0c2c0,foot,Open Play,Blocked,Normal,,,,,,,92.7,24.6,100.2,28.9,,1,27.299999999999997,15.399999999999999,31.344058448133353,29.427456403189737
shot,89aea0d6-b3bc-4856-bd22-e5e1cca76287,1324,1,00:30:38.428,30,38,56,Barcelona,From Corner,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.812286,,0.06501957,4a83220f-c509-46f3-b461-48daad2dbf97,head,Open Play,Saved,Normal,,,,,,,108.1,36.7,119.5,42.5,1.4,1,11.900000000000006,3.299999999999997,12.349089035228474,15.499275376500817
shot,03287f28-8abe-4c10-a990-a1d1bee81d1f,1328,1,00:31:07.934,31,7,57,Barcelona,From Corner,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.618676,,0.034230113,b215cb44-514a-4d6f-ac22-9ea057b1cbe8,head,Open Play,Saved,Normal,,,,,,,112.0,33.3,118.8,38.9,1.7,1,8.0,6.700000000000003,10.435037134576955,39.94617394993565
shot,8e17961d-f47c-4c16-a41d-3e6c8a832094,1541,1,00:37:46.903,37,46,68,Leganés,From Throw In,,Leganés,Roque Mesa Quevedo,Right Defensive Midfield,0.923142,,0.032959767,bfb55fce-3a81-42f1-80cf-96c222c6e57c,foot,Open Play,Saved,Normal,,,,,,,92.7,34.2,118.8,40.0,0.1,1,27.299999999999997,5.799999999999997,27.909317440596784,11.994389197546091
shot,eefb6b1e-da25-4d30-8176-762e9d5e20c2,1911,1,00:45:05.491,45,5,93,Leganés,From Counter,,Leganés,Youssef En-Nesyri,Center Forward,0.576747,,0.083521836,9ae0cce9-959e-4700-ae70-bbb97b228cb0,foot,Open Play,Off T,Normal,,,,True,,,107.5,24.0,120.0,34.6,0.2,1,12.5,16.0,20.303940504246953,52.00126755749534
shot,fd70a478-8925-42c3-b365-d1835216f0a7,1982,2,00:01:26.599,46,26,95,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.365202,,0.11402629,88b3335c-79c6-4b4c-9aa9-c994acc1615c,head,Open Play,Post,Normal,,,,,,,114.9,34.6,120.0,36.3,2.0,1,5.099999999999994,5.399999999999999,7.427651041883964,46.636577041616746
shot,31ad6d29-6b4e-4e98-a75d-452da6d9d51f,2185,2,00:07:11.597,52,11,107,Barcelona,From Free Kick,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.596243,,0.18550582,43367ad0-53f4-4f20-a88e-18cfde38f3b0,head,Open Play,Goal,Normal,,,,,,,111.1,40.4,120.0,40.7,0.3,1,8.900000000000006,0.3999999999999986,8.90898422941696,2.5733594631768124
shot,3bed3048-5d0f-45c5-9605-e6a9e7337a0d,2210,2,00:08:18.778,53,18,108,Leganés,From Kick Off,,Leganés,Youssef En-Nesyri,Center Forward,0.81855,,0.03680253,ccfbda3f-013d-4021-bffb-b9d85e564f72,head,Open Play,Saved,Normal,,,,True,,,108.1,48.0,118.9,42.7,0.4,1,11.900000000000006,8.0,14.339107364128358,33.911713536439215
shot,8df74844-f1b6-4861-93a0-67f19f459727,2343,2,00:10:35.801,55,35,116,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Attacking Midfield,0.589924,,0.14708972,f15408a0-aba2-49bc-a991-1249362a0079,foot,Open Play,Saved,Normal,,,,,,,103.5,41.7,117.8,41.7,0.2,1,16.5,1.7000000000000028,16.5873445734994,5.88244559009535
shot,5eb254aa-44f1-4b81-acee-37f42cc14e6d,2638,2,00:19:23.009,64,23,132,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.376991,True,0.05075758,aff0d50b-6b48-4b77-b354-a4445e7d70c3,foot,Open Play,Off T,Normal,,,,,,,98.6,39.4,120.0,35.0,0.2,1,21.400000000000006,0.6000000000000014,21.408409562599466,1.6060029892822523
shot,26603429-a72a-49a0-acd1-d56b8e4f0fea,2652,2,00:20:06.132,65,6,133,Leganés,From Goal Kick,,Leganés,Javier Eraso Goñi,Right Wing,4.184666,,0.049033877,97ecde68-fabb-4d75-9c04-91d7ef6f729e,head,Open Play,Wayward,Normal,,,,,,,107.4,38.3,119.6,76.5,,1,12.599999999999994,1.7000000000000028,12.714165328483025,7.683981829733979
shot,758d0899-985a-469e-b457-95dedb807ac6,2856,2,00:25:18.223,70,18,141,Barcelona,From Throw In,,Barcelona,Ivan Rakitić,Left Defensive Midfield,0.431695,True,0.017424874,f6f26464-c6cb-4c67-a9df-f76266c1131b,foot,Open Play,Blocked,Normal,,,,,,,95.2,27.1,105.5,32.7,,1,24.799999999999997,12.899999999999999,27.95442719856731,27.481705433463276
shot,677fac7f-b8a4-480f-a5d8-210fe9ed9255,3095,2,00:33:09.586,78,9,151,Leganés,From Throw In,,Leganés,Rubén Salvador Pérez Del Mármol,Left Defensive Midfield,1.190885,,0.015823603,,foot,Open Play,Saved,Volley,True,,,,,,91.9,44.2,119.4,41.1,2.3,0,28.099999999999994,4.200000000000003,28.41214529035074,8.50085135256545
shot,940fac90-a3b1-48b3-94d9-76d9a5140af5,3115,2,00:33:51.528,78,51,156,Barcelona,From Corner,,Barcelona,Arturo Erasmo Vidal Pardo,Right Defensive Midfield,0.192082,,0.7849989,,foot,Open Play,Goal,Normal,True,,,,True,,117.6,42.6,120.0,41.7,1.3,0,2.4000000000000057,2.6000000000000014,3.5383612025908313,47.29061004263848
shot,d708f50f-0c90-4dee-9a50-28cb6f7e9629,3532,2,00:45:09.626,90,9,175,Barcelona,Regular Play,,Barcelona,Ousmane Dembélé,Right Wing,0.176024,,0.22240713,64dd41a3-a017-47c5-b22b-7e7a05b6be0b,foot,Open Play,Saved,Normal,True,,,,,,112.5,50.3,115.0,47.8,0.5,1,7.5,10.299999999999997,12.741271522104846,53.939565003151515
shot,1808cde8-150f-4930-b36f-248d37f20481,522,1,00:11:44.435,11,44,23,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.153429,,0.0297362,ded68f48-b0b6-487e-a1a9-46fa890c266b,foot,Open Play,Blocked,Normal,,,,,,,93.2,44.4,97.6,44.2,,1,26.799999999999997,4.399999999999999,27.158792314828727,9.323591778138013
shot,e90f6286-a32a-4a9d-89fb-8b079662302d,651,1,00:13:54.098,13,54,26,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.503469,,0.25818023,5f34ed46-6731-4bba-a9b2-5cb8425a20ae,foot,Open Play,Saved,Lob,,,,True,,,100.3,42.8,110.1,40.7,1.3,1,19.700000000000003,2.799999999999997,19.897989848223364,8.08938041395297
shot,272e6f63-823c-456c-911d-affb7729d5df,863,1,00:21:35.223,21,35,37,Getafe,From Throw In,,Getafe,Jorge Molina Vidal,Right Center Forward,0.114147,,0.15490848,,foot,Open Play,Blocked,Normal,,,,True,,,110.1,28.0,110.7,28.8,,0,9.900000000000006,12.0,15.55667059495701,50.477368728828864
shot,bb1a2f24-1db7-4d98-8a11-584821add63a,888,1,00:25:35.632,25,35,40,Getafe,Regular Play,,Getafe,Marc Cucurella Saseta,Left Midfield,0.868443,,0.063745625,,foot,Open Play,Off T,Half Volley,True,,,,,,108.8,25.0,120.0,45.8,0.2,0,11.200000000000003,15.0,18.720042734993957,53.25252904713608
shot,a5edd044-bcfb-4fc7-863d-cbc11a99e29e,1259,1,00:32:58.405,32,58,47,Barcelona,From Free Kick,,Barcelona,Antoine Griezmann,Center Forward,1.224371,,0.34722304,7352c869-a9f2-46f2-9d25-66eed65c5637,foot,Open Play,Goal,Lob,True,,,,,,107.1,42.5,120.0,41.2,0.8,1,12.900000000000006,2.5,13.140015220691343,10.967872182661676
shot,e44d4f5d-7997-4ea0-b530-80e97d64e880,1494,1,00:38:48.484,38,48,59,Barcelona,Regular Play,,Barcelona,Sergi Roberto Carnicer,Right Back,0.788412,,0.1872293,605d8428-6649-4283-9e4e-8bde01088962,foot,Open Play,Goal,Normal,True,,,,,,107.7,47.3,120.0,43.5,0.4,1,12.299999999999997,7.299999999999997,14.303146506975306,30.68895873739359
shot,dc4a2910-9305-4d98-aeab-929b91ff96c3,1531,1,00:42:09.294,42,9,64,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.450105,,0.047978453,,foot,Free Kick,Off T,Normal,,,,,,,87.3,45.3,120.0,44.2,3.7,0,32.7,5.299999999999997,33.12672637010787,9.206412239504814
shot,6e3e5f6b-1818-4cb2-9a32-3f12c2af5a63,1762,1,00:47:53.929,47,53,73,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.462633,,0.07767873,046b68d2-a2ea-4074-bee3-0277cd72c615,head,Open Play,Saved,Normal,,,,True,,,112.0,32.2,117.8,38.9,0.9,1,8.0,7.799999999999997,11.173182178770736,44.27477570094074
shot,1e603a0f-b92a-4533-9623-30d788040fbf,2007,2,00:04:47.140,49,47,78,Getafe,From Free Kick,,Getafe,Mauro Wilney Arambarri Rosa,Right Defensive Midfield,1.424326,,0.020651283,,foot,Free Kick,Off T,Normal,,,,,,,84.7,35.2,120.0,36.8,4.1,0,35.3,4.799999999999997,35.62485087688087,7.743435635328283
shot,6112297a-803d-4e54-af5c-b1af176a09fc,2293,2,00:13:21.870,58,21,97,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.147877,,0.062588975,324f3115-70c9-49be-86c2-959c3a8ca2d9,foot,Open Play,Blocked,Normal,,,,,,,115.6,51.7,115.8,51.1,,1,4.400000000000006,11.700000000000003,12.500000000000005,69.39030706246791
shot,6ac156c7-92f7-41d1-a997-bb24540bf2c2,2604,2,00:20:54.885,65,54,108,Getafe,From Free Kick,,Getafe,Ángel Luis Rodríguez Díaz,Right Center Forward,0.911621,,0.07970045,390d2a37-fb12-40b1-b29e-dfc77a89b8a8,foot,Open Play,Goal,Volley,True,,,,,,104.3,37.6,120.0,43.6,0.9,1,15.700000000000003,2.3999999999999986,15.882380174268594,8.691307535884844
shot,b5a8834a-dcbb-4fbd-88b2-dce872989b5f,2729,2,00:24:09.815,69,9,111,Barcelona,From Free Kick,,Barcelona,Anssumane Fati,Left Wing,0.781974,,0.03531346,51024d46-c156-4b79-8924-65e5ee15984c,foot,Open Play,Saved,Normal,,,,,,,101.2,24.7,117.6,38.4,0.6,1,18.799999999999997,15.3,24.239018131929353,39.13972301852913
shot,4d31864d-f225-4b41-aec8-7b677dd896a9,2814,2,00:26:48.552,71,48,115,Getafe,From Free Kick,,Getafe,Ángel Luis Rodríguez Díaz,Right Center Forward,0.434375,,0.33846873,12d9d00c-b41f-45bf-96cf-d2bf21a057dc,foot,Open Play,Saved,Volley,True,,,,,,115.5,44.1,119.2,40.6,1.2,1,4.5,4.100000000000001,6.087692502089771,42.336999233932865
shot,39fbe5f7-5e6d-44d0-b529-ee175aa6303a,2873,2,00:28:26.330,73,26,117,Barcelona,From Free Kick,,Barcelona,Anssumane Fati,Left Wing,0.171009,,0.150538,0bcbcb68-c069-45b8-a176-b59e6c62c4a9,foot,Open Play,Blocked,Normal,True,,,,,,108.3,33.4,109.6,34.0,,1,11.700000000000003,6.600000000000001,13.43316790634287,29.427456403189737
shot,807549e8-a812-4b7e-8b42-8be3228ba585,2877,2,00:28:27.425,73,27,117,Barcelona,From Free Kick,,Barcelona,Antoine Griezmann,Center Forward,0.495045,,0.36641964,,foot,Open Play,Off T,Normal,True,,,,,,107.7,39.4,120.0,41.3,4.4,0,12.299999999999997,0.6000000000000014,12.314625451064273,2.79270236571329
shot,f4a89c47-f4be-4e2f-896e-c8abb6b5b6e0,3019,2,00:31:51.467,76,51,123,Barcelona,From Free Kick,,Barcelona,Antoine Griezmann,Center Forward,1.223788,True,0.22659777,489b33f7-1f81-4262-b41c-d68c516fa3c8,foot,Open Play,Off T,Half Volley,,,,True,,,108.7,52.1,120.0,30.4,0.2,1,11.299999999999997,12.100000000000001,16.555965692160633,46.958067429234056
shot,aac95ac2-a8a3-436f-b626-468ca92be10e,3067,2,00:34:25.581,79,25,128,Getafe,From Corner,,Getafe,Jaime Mata Arnaiz,Left Center Forward,0.666299,,0.11414479,7b431319-bedc-417d-a468-c7504d0f0d73,foot,Open Play,Off T,Volley,True,,,,,,113.9,34.4,120.0,32.1,0.5,1,6.099999999999994,5.600000000000001,8.280700453464064,42.55295135767642
shot,038ce6b5-466c-4429-9b3c-1b24f61e8dc1,3375,2,00:44:36.898,89,36,146,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.298302,True,0.05529777,c798c3e9-1263-43da-886a-3cd287092657,foot,Open Play,Off T,Normal,,,,,,,100.2,51.6,120.0,35.4,2.6,1,19.799999999999997,11.600000000000001,22.947766775876033,30.364271000160343
shot,cb71194e-cdc1-47a6-ab16-a7d7d5357b11,72,1,00:01:09.001,1,9,4,Atlético Madrid,From Throw In,,Atlético Madrid,Álvaro Borja Morata Martín,Right Center Forward,1.536069,,0.013632526,6ff33343-8574-4f23-837d-4f844d3038c2,foot,Open Play,Off T,Normal,,,,,,,92.5,22.6,120.0,31.8,0.2,1,27.5,17.4,32.542433836454215,32.32265301141084
